provincia;titulo;tipo_objeto;autor;fecha_periodo_obra;fecha_robo
Otros;VASO ANTROPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;CUENCO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;SILBATO ZOOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;CUENCO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURIN ZOOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA LÍTICA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;HACHA;ARQUEOLÓGICO;PASTO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;VASO CEREMONIAL;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;VASO CANASTERO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;SELLOS CILINDRICOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA DE PIEDRA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;VASIJA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;S/N;N/D;2010
Otros;VASIJA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2010
Otros;CILINDROS SÓLIDOS ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;CILINDROS SÓLIDOS ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;TORTERO MANTEÑO;ARQUEOLÓGICO;MANTEÑA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURAS;ARQUEOLÓGICO;CULTURA COSTA;N/D;2011
Otros;FIGURAS;ARQUEOLÓGICO;CULTURA COSTA;N/D;2011
Otros;FIGURAS;ARQUEOLÓGICO;CULTURA COSTA;N/D;2011
Otros;HACHA;ARQUEOLÓGICO;REGIÓN SIERRA NORTE;N/D;2011
Otros;FIGURA ORNITOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FRAGMENTO DE CABEZA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;FRGMENTO DE PIEZA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;FRGMENTO DE PIEZA SILBATOS;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FRGMENTO DE PIEZA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;FIGURA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;PASTO;N/D;2011
Otros;OLLA CUERPO GLOBULAR;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;N/D;2011
Otros;MASCARA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;BOTELLA SILBATO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO TARDÍO 1800 a 500 a.C.;2010
Otros;COMPOTERA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;APOYA NUCA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OLLA;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;BOTIJUELO;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;PERIODO DESARROLLO REGIONAL 500 a.C. al 500 D.C. Y DE INTEGRACIÓN (500 D.C al 1500 D.C). ;2010
Otros;BOTIJUELO;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;PERIODO DESARROLLO REGIONAL 500 a.C. al 500 D.C. Y DE INTEGRACIÓN (500 D.C al 1500 D.C). ;2010
Otros;OLLA;ARQUEOLÓGICO;CULTURA SIERRA;N/D;2010
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;VASIJA;ARQUEOLÓGICO;CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;VASIJA;ARQUEOLÓGICO;MACHALILLA;FORMATIVO MEDIO (2000-1000 a.C.).;2010
Otros;CUENCO;ARQUEOLÓGICO;CHORRERA;FORMATIVO TARDIO (1800-500 d.C.);2010
Otros;VASIJA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;DESARROLLO REGIONAL/INTEGRACION.;2010
Otros;COMPOTERA;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;PLATO;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;OLLA;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;OLLA;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;OLLA;ARQUEOLÓGICO;CULTURA COSTA;N/D;2010
Otros;FIGURAS ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;BOTIJUELO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OCARINA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OCARINA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OCARINA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OCARINA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;INCENSARIO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;MASCARA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;OLLA ZAPATIFORME;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;TOLITA - TUMACO;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;OLLA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OLLA ZAPATIFORME;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;TORTEROS MANTEÑOS;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;TORTEROS MANTEÑOS;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OLLA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;OLLA TRIPODE;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;OLLA;ARQUEOLÓGICO;PURUHÁ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;HACHA;ARQUEOLÓGICO;SIERRA NORTE ECUADOR;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;VASO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;RASPADOR;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;INCENSARIO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPO - ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2010
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;BOTELLA;ARQUEOLÓGICO;S/N;N/D;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;CABEZA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;LA TOLITA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ORNITOMORFA ;ARQUEOLÓGICO;REGIÓN COSTA NORTE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;REGIÓN COSTA NORTE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ORNITOMORFA ;ARQUEOLÓGICO;REGIÓN COSTA NORTE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;FIGURA ORNITOMORFA ;ARQUEOLÓGICO;REGIÓN COSTA NORTE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;MASCARA;ARQUEOLÓGICO;PASTO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;CORONA;ARQUEOLÓGICO;PASTO;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2010
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;VASIJA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA ;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;N/D;2011
Otros;CABEZA DE ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;PANZALEO;N/D;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;N/D;2011
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;HUESO TALLADO;ARQUEOLÓGICO;S/N;N/D;2011
Otros;HUESO TALLADO;ARQUEOLÓGICO;S/N;N/D;2011
Otros;HUESO TALLADO;ARQUEOLÓGICO;S/N;N/D;2011
Otros;MASCARA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
