"CODIGO_DATO_INDICADOR","DATO_INDICADOR","PERIODO","TIPO_PERIODO","ANIO","TIPO_GEO","DES_CIUDAD","DES_ADMZONAL","DES_PARROQUIA","DES_BARRIOSEC","DES_MANZANA","CATEGORIA1","SUBCATEGORIA1","CATEGORIA2","SUBCATEGORIA2","CATEGORIA3","SUBCATEGORIA3","CATEGORIA4","SUBCATEGORIA4","CATEGORIA5","SUBCATEGORIA5","VALOR","FECHA_CORTE"
"COE-007","Delitos contra las personas en el DMQ","Sep","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","15-10-2019"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Homicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","3","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","4","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","4","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","3","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","2","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Levantamiento de cadáver","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Suicidio","","","","","","","","","2","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Suicidio","","","","","","","","","1","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Suicidio","","","","","","","","","1","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Suicidio","","","","","","","","","1","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Suicidio","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Asesinato","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","QUITUMBE","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","ELOY ALFARO","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","MANUELA SAENZ","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","EUGENIO ESPEJO","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA DELICIA","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","CALDERON","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","TUMBACO","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LOS CHILLOS","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","LA MARISCAL","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-007","Delitos contra las personas en el DMQ","Dic","MENSUAL","2019","ADMINISTRACIÓN ZONAL","","Fuera DMQ","","","","Subtipo de evento","Agresión sexual/violación","","","","","","","","","0","14-01-2020"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","PERSONAS","HERIDOS","Subtipo de evento","Homicidio","","","","","","","16","03-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","PERSONAS","HERIDOS","Subtipo de evento","Violación","","","","","","","3","03-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Homicidio","","","","","","","16","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Violación","","","","","","","3","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","16","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ene","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","3","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Feb","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","11","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Feb","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","6","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Mar","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","13","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Mar","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","4","04-04-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Abr","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","8","28-05-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Abr","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","3","28-05-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","May","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","13","01-07-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","May","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","7","01-07-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Jun","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","19","01-07-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Jun","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","3","01-07-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Jul","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","A) Núm. de personas heridas","Subtipo de evento","Levantamiento de cadáver","","","","","","","0","01-08-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Jul","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","9","01-08-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Jul","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","2","01-08-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ago","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","16","05-09-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Ago","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","6","05-09-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Sep","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","16","15-10-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Sep","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","3","15-10-2019"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Dic","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Levantamiento de cadáver","","","","","","","20","14-01-2020"
"COE-008","Número de personas heridas y/o fallecidas (Delitos contra las personas)","Dic","MENSUAL","2019","CIUDAD","QUITO","","","","","Heridos y fallecidos","B) Núm de personas fallecidas","Subtipo de evento","Suicidio","","","","","","","6","14-01-2020"
